Date,Type,Pair,Value,Mean,Threshold,Z-Score
2015-06-26,Correlation Break,Midwest_vs_Mountain,0.7858741375831234,0.9847247835967291,0.9451880436571368,-10.059030983203325
2015-06-26,Correlation Break,East_vs_Pacific,0.48120696341465863,0.8923333424902079,0.5916111959996355,-2.734260737849835
2015-07-03,Correlation Break,East_vs_Mountain,0.8376391755981168,0.9787512432203183,0.922311838948868,-5.0004804070401105
2015-07-03,Correlation Break,East_vs_Pacific,0.4901961801156437,0.8907641578372477,0.5863502085566047,-2.6317320784292666
2015-07-03,Correlation Break,East_vs_Non Salt,0.8361119125245544,0.9651078419588316,0.8895681932304115,-3.4153171640509727
2015-07-03,Correlation Break,Midwest_vs_Pacific,0.341307080469673,0.8637638546228251,0.5208036328878034,-3.046748520922132
2015-07-03,Correlation Break,Midwest_vs_South Central,0.7306483708961042,0.9186483727788033,0.7741305941303758,-2.6017560419338026
2015-07-03,Correlation Break,Total Lower 48_vs_Non Salt,0.9320639156274542,0.9855380038937153,0.9533572078831359,-3.3233539809693746
2015-07-03,Correlation Break,Midwest_vs_Mountain,0.7469912891220504,0.9839658116653793,0.9374808361847714,-10.195746909329321
2015-07-03,Correlation Break,Total Lower 48_vs_Midwest,0.9360218557122733,0.9905945475551307,0.9689830689848524,-5.05034319289101
2015-07-03,Correlation Break,Midwest_vs_Non Salt,0.7453927111431635,0.9629661684863154,0.8744622969624994,-4.91669920416089
2015-07-10,Correlation Break,Midwest_vs_Mountain,0.7649601561053154,0.9830647678534277,0.9282313553787489,-7.955171925468965
2015-07-10,Correlation Break,Total Lower 48_vs_Midwest,0.9313238522661509,0.9903870468256901,0.9677912763599177,-5.227809748643606
2015-07-10,Correlation Break,East_vs_Mountain,0.8591916945970497,0.9782146954346828,0.9192562203472805,-4.037519649590286
2015-07-10,Correlation Break,East_vs_Non Salt,0.8516224655536773,0.9646173631396898,0.8875619410189133,-2.9328214543787587
2015-07-10,Correlation Break,Midwest_vs_Non Salt,0.7558451281205932,0.9621388929831095,0.8698187362414013,-4.469094770704983
2015-07-10,Correlation Break,East_vs_Pacific,0.5792195179051045,0.8892410856786105,0.581418841256443,-2.014289567379817
2015-07-10,Correlation Break,Midwest_vs_Pacific,0.42580273032243493,0.8617773269644482,0.5134609834164303,-2.5033255241548034
2015-07-10,Correlation Break,Total Lower 48_vs_Non Salt,0.94212038075689,0.9853346803641857,0.9525453359408009,-2.6358745725014314
2015-07-10,Correlation Break,Midwest_vs_South Central,0.7419167348572595,0.9179335438743064,0.7718403391577687,-2.409650871285486
2015-07-17,Correlation Break,Total Lower 48_vs_Midwest,0.939074753555212,0.9901633226038739,0.9664676904007408,-4.312066342919247
2015-07-17,Correlation Break,Midwest_vs_Mountain,0.8208864749975574,0.9822386140210484,0.9212794257409304,-5.293775838419957
2015-07-17,Correlation Break,Midwest_vs_Non Salt,0.8025446591440367,0.9613574772071151,0.865778142291049,-3.323162233814273
2015-07-17,Correlation Break,East_vs_Mountain,0.9008730714825322,0.9777638507345401,0.9171212236140827,-2.535865707113116
2015-07-24,Correlation Break,Midwest_vs_Mountain,0.8861438140224899,0.9816297380247334,0.9176381716266873,-2.9843283850341575
2015-07-24,Correlation Break,Midwest_vs_Non Salt,0.8557284574154583,0.960758183554047,0.8633851508622593,-2.1572651736346034
2015-07-24,Correlation Break,Total Lower 48_vs_Midwest,0.9528286978244179,0.9899705355508599,0.9655011053430691,-3.0357746307158773
2016-01-01,Correlation Break,Pacific_vs_South Central,0.6052487960137941,0.8827735828817042,0.6112956925215896,-2.044547985103127
2016-01-08,Correlation Break,Total Lower 48_vs_Mountain,0.9081422265542884,0.9753765213718049,0.9132815633351132,-2.165531532456725
2016-01-08,Correlation Break,East_vs_Mountain,0.9181022568552583,0.9783103026241128,0.9186805308368069,-2.019395478607943
2016-01-08,Correlation Break,Pacific_vs_South Central,0.4299693182025719,0.8818132895015384,0.6088474268214052,-3.31062622162718
2016-01-08,Correlation Break,Pacific_vs_Non Salt,0.48051489962624155,0.8967849432766096,0.6183241359461373,-2.9897926939236825
2016-01-08,Correlation Break,East_vs_Pacific,0.5651509605377769,0.8910004540096158,0.5907327061874725,-2.170392896574749
2016-01-08,Correlation Break,Total Lower 48_vs_Pacific,0.5727466108605301,0.9048561567742859,0.6353870938767556,-2.464917807949223
2016-01-08,Correlation Break,Midwest_vs_Mountain,0.9053818560803946,0.9816864649132843,0.9186994903628536,-2.422869470315523
2016-01-15,Correlation Break,Total Lower 48_vs_Mountain,0.8785686090338479,0.9751446789758823,0.9126563357343676,-3.0910107367952455
2016-01-15,Correlation Break,Pacific_vs_Non Salt,0.4064128602347854,0.8953495293329875,0.6131046098689974,-3.4646268923227335
2016-01-15,Correlation Break,Mountain_vs_Non Salt,0.7922630948900076,0.946179847741491,0.7938978752738884,-2.0214704387839295
2016-01-15,Correlation Break,East_vs_Mountain,0.8920840819897509,0.9781026886731857,0.9181576612669808,-2.8699163351965056
2016-01-15,Correlation Break,Pacific_vs_South Central,0.34878904103540537,0.8802552068418867,0.6026429198435386,-3.8288374880874327
2016-01-15,Correlation Break,Midwest_vs_Mountain,0.8647063976552721,0.9814233455724812,0.9179100402669249,-3.675354238161444
2016-01-15,Correlation Break,East_vs_Pacific,0.5387624281988438,0.8898768350666095,0.5876959815617802,-2.3238693173004386
2016-01-15,Correlation Break,Total Lower 48_vs_Pacific,0.5337649924977615,0.9037109514435487,0.6318954767177801,-2.722037509593751
2016-01-15,Correlation Break,Midwest_vs_Pacific,0.4953504619675019,0.8626036897325541,0.5189664145085963,-2.137446978216803
2016-01-22,Correlation Break,Mountain_vs_Non Salt,0.763115210186051,0.9456509241921732,0.7925644287235054,-2.3847396002801804
2016-01-22,Correlation Break,Total Lower 48_vs_Pacific,0.5846570187781976,0.9024396594884085,0.6276486145627349,-2.3129039070117132
2016-01-22,Correlation Break,Pacific_vs_South Central,0.36899034996023794,0.8784288626294934,0.5943771265217838,-3.5869417286439775
2016-01-22,Correlation Break,Midwest_vs_Mountain,0.8429107428984856,0.9810222564043808,0.9161586654827504,-4.258521970291916
2016-01-22,Correlation Break,Total Lower 48_vs_Mountain,0.8681900821488583,0.9748128024468719,0.9114130109567511,-3.3635038157697386
2016-01-22,Correlation Break,Pacific_vs_Non Salt,0.4331846761229934,0.8936693345938185,0.6061392794388398,-3.2030366927911174
2016-01-22,Correlation Break,East_vs_Mountain,0.8900942324987468,0.9778070920866448,0.9171216533015021,-2.890738251014254
2016-01-29,Correlation Break,Pacific_vs_Non Salt,0.50672094299867,0.8920923323387815,0.6000406716517703,-2.6390631604941306
2016-01-29,Correlation Break,Pacific_vs_South Central,0.43975684732687503,0.8766842101888452,0.5869200095247753,-3.0157442628222366
2016-01-29,Correlation Break,Total Lower 48_vs_Mountain,0.8764116047195992,0.9744476561444815,0.9099383366692706,-3.0394384012237095
2016-01-29,Correlation Break,East_vs_Mountain,0.9060808335195316,0.9775067055812069,0.9160619489755661,-2.3248809502198684
2016-01-29,Correlation Break,Midwest_vs_Mountain,0.8438976339497773,0.9805492717690868,0.9138100337070032,-4.095091337188789
2016-01-29,Correlation Break,Mountain_vs_Non Salt,0.7604106894978163,0.9450258018839331,0.7907164716290682,-2.3927926079543913
2016-02-05,Correlation Break,Midwest_vs_Mountain,0.8584374008141017,0.9800828839267001,0.9115715513504021,-3.551105446011504
2016-02-05,Correlation Break,Total Lower 48_vs_Mountain,0.8910081930640733,0.9741130621123146,0.9087035072968217,-2.5410620598982283
2016-02-05,Correlation Break,Pacific_vs_Non Salt,0.5955268773029125,0.8907770716243101,0.595769402952717,-2.001644198951821
2016-02-05,Correlation Break,Pacific_vs_South Central,0.5181747919640207,0.8751929905203745,0.5814550713223974,-2.430862174901745
2016-02-05,Correlation Break,Mountain_vs_Non Salt,0.7709591739056881,0.9443957161761307,0.7888479196854341,-2.230009632837401
2016-02-12,Correlation Break,Midwest_vs_Mountain,0.8893047183817736,0.9796691237800585,0.9098184895760913,-2.587361057722585
2016-03-11,Ratio Deviation,East/Total Lower 48,0.1824051654560129,0.22786967432116403,,-2.1382222081175017
2016-03-18,Ratio Deviation,South Central/Total Lower 48,0.42559165663858806,0.3515706190940597,,2.0403570409165828
2016-03-18,Ratio Deviation,East/Total Lower 48,0.18170878459687123,0.22772935176293826,,-2.152551118375393
2016-03-25,Ratio Deviation,East/Total Lower 48,0.1778768233387358,0.2275877500178119,,-2.312284061432711
2016-03-25,Ratio Deviation,South Central/Total Lower 48,0.4315235008103728,0.35179837613265824,,2.186981394730101
2016-04-01,Ratio Deviation,South Central/Total Lower 48,0.43709677419354837,0.35204293172982914,,2.3197468175728617
2016-04-01,Ratio Deviation,East/Total Lower 48,0.175,0.22743526251266136,,-2.4229175587270606
2016-04-08,Ratio Deviation,South Central/Total Lower 48,0.44448930157448524,0.35230303522360196,,2.497611076453802
2016-04-08,Ratio Deviation,East/Total Lower 48,0.16915623738393218,0.22727491002791314,,-2.6657684088127716
2016-04-15,Ratio Deviation,South Central/Total Lower 48,0.44887278582930756,0.3525840909136961,,2.588186105300511
2016-04-15,Ratio Deviation,East/Total Lower 48,0.1642512077294686,0.22709771895277905,,-2.8561727214794668
2016-04-22,Ratio Deviation,South Central/Total Lower 48,0.4458349628470864,0.35287676171891075,,2.477312656111585
2016-04-22,Ratio Deviation,East/Total Lower 48,0.1685569026202581,0.2269066961223131,,-2.623439109348776
2016-04-29,Ratio Deviation,East/Total Lower 48,0.17295238095238094,0.22672987856624624,,-2.3966109803954585
2016-04-29,Ratio Deviation,South Central/Total Lower 48,0.44342857142857145,0.35315845323748096,,2.387178099547342
2016-05-06,Ratio Deviation,East/Total Lower 48,0.17456173069750094,0.22656740878493548,,-2.301228323096015
2016-05-06,Ratio Deviation,South Central/Total Lower 48,0.44088026855650875,0.35343117262778634,,2.2963459383973945
2016-05-13,Ratio Deviation,East/Total Lower 48,0.17792302106027597,0.2264107651762384,,-2.1318237336929715
2016-05-13,Ratio Deviation,South Central/Total Lower 48,0.43536673928830794,0.35369457351913797,,2.1309876051892376
2016-05-20,Correlation Break,East_vs_Mountain,0.9019727419413328,0.9757107583098154,0.9135963994594739,-2.374266360734629
2016-05-27,Correlation Break,Midwest_vs_Mountain,0.8784052110147086,0.9780462029274066,0.9077546247139614,-2.8350762479718776
2016-05-27,Correlation Break,East_vs_Non Salt,0.8821971513983803,0.9648476004069323,0.8902363052246436,-2.215494284253403
2016-05-27,Correlation Break,Total Lower 48_vs_Non Salt,0.9521224749753434,0.9856960776279109,0.954100771699385,-2.125227255499083
2016-05-27,Correlation Break,East_vs_Mountain,0.8702057690734394,0.9754721239526358,0.9128937517349547,-3.3643046678498925
2016-06-03,Correlation Break,Midwest_vs_Mountain,0.82603189631243,0.9777247803728495,0.906640158762947,-4.267952213148952
2016-06-03,Correlation Break,East_vs_South Central,0.7433463365386906,0.924151695429,0.7869146392162943,-2.634934964067963
2016-06-03,Correlation Break,East_vs_Mountain,0.8206125135069376,0.9751325550659288,0.9115215491350283,-4.858280082124259
2016-06-03,Correlation Break,Total Lower 48_vs_Non Salt,0.9384304706261937,0.9855877756838703,0.9538139330344501,-2.9683098502117784
2016-06-03,Correlation Break,Midwest_vs_South Central,0.7419278238127875,0.9205955018255046,0.7783673628524395,-2.51240970039765
2016-06-03,Correlation Break,Total Lower 48_vs_South Central,0.8631062920390953,0.9581528691411741,0.8825792879823241,-2.515338710820068
2016-06-03,Correlation Break,East_vs_Non Salt,0.8489197815013404,0.9645809860552919,0.8895012093409572,-3.0810215377710044
2016-06-03,Correlation Break,Midwest_vs_Non Salt,0.8482984197234923,0.9621766861709928,0.8689223260576294,-2.442315111251978
2016-06-10,Correlation Break,Total Lower 48_vs_East,0.9723756013422953,0.9927396167547523,0.9760386411371093,-2.4386617738600083
2016-06-10,Correlation Break,East_vs_South Central,0.6940131558626074,0.9235703277155264,0.785028953676628,-3.3139150444468077
2016-06-10,Correlation Break,Midwest_vs_Mountain,0.7518037475690449,0.9772370219032018,0.9042118118056799,-6.174121896619011
2016-06-10,Correlation Break,Total Lower 48_vs_South Central,0.8404870473546806,0.9578472531376305,0.8816295817778007,-3.079606177650924
2016-06-10,Correlation Break,Total Lower 48_vs_Mountain,0.8791740496562557,0.9730319952735019,0.9078632398837019,-2.880458436127708
2016-06-10,Correlation Break,East_vs_Mountain,0.7532044585454148,0.9746357060577006,0.9087539952518651,-6.722085531897647
2016-06-10,Correlation Break,Midwest_vs_South Central,0.6890653441380223,0.9200210076839846,0.7765840413224189,-3.2203088144486482
2016-06-10,Correlation Break,East_vs_Non Salt,0.8084749198301933,0.9642090850760188,0.8881114691543088,-4.093010362007832
2016-06-10,Correlation Break,Midwest_vs_Non Salt,0.8046792995535483,0.9618105181116761,0.8678152140232701,-3.3433844399362793
2016-06-10,Correlation Break,Total Lower 48_vs_Non Salt,0.9219801844790025,0.9854361444778971,0.9532659338381135,-3.9450136469060766
2016-06-17,Correlation Break,Total Lower 48_vs_Non Salt,0.9046325390657637,0.985232759990721,0.952320474150771,-4.897880464268591
2016-06-17,Correlation Break,Total Lower 48_vs_Mountain,0.8308352914514828,0.9727311685247287,0.9068050677743422,-4.304694967794343
2016-06-17,Correlation Break,East_vs_Mountain,0.6698398653329778,0.9739259905208022,0.9035338294796235,-8.639772403348637
2016-06-17,Correlation Break,Midwest_vs_Mountain,0.6593294769480368,0.9765144793572591,0.8992676350692415,-8.212244922953394
2016-06-17,Correlation Break,East_vs_South Central,0.637903912316507,0.922834567549331,0.7820951192931481,-4.0490517585968515
2016-06-17,Correlation Break,East_vs_Non Salt,0.7611374200123856,0.9637099371104872,0.8857152922388221,-5.194523737659704
2016-06-17,Correlation Break,Total Lower 48_vs_Midwest,0.9607633654385528,0.9902627994629659,0.9665027109954166,-2.483108096563065
2016-06-17,Correlation Break,Total Lower 48_vs_South Central,0.8172446954670363,0.9574710986319158,0.8802245011490273,-3.630616952311516
2016-06-17,Correlation Break,Midwest_vs_Non Salt,0.7518060839258824,0.9613068924111693,0.8657911882898275,-4.386730128045539
2016-06-17,Correlation Break,Midwest_vs_South Central,0.6271406430889477,0.9192807651726194,0.7737065186362879,-4.013623687356833
2016-06-17,Correlation Break,Total Lower 48_vs_East,0.9642439881801861,0.9926743474745843,0.9758415726617751,-3.3779765499819643
2016-06-17,Correlation Break,East_vs_Pacific,0.5590789432762243,0.8858012748733208,0.587154898464242,-2.188021401937654
2016-06-24,Correlation Break,Midwest_vs_South Central,0.5554653824428486,0.9183474101499878,0.7693017110391774,-4.86940622737928
2016-06-24,Correlation Break,East_vs_South Central,0.5743081188409462,0.9219242459671175,0.7777659284051966,-4.822699557059666
2016-06-24,Correlation Break,East_vs_Pacific,0.44314919739348113,0.8847574335583142,0.5843111339865252,-2.9396816455668455
2016-06-24,Correlation Break,Total Lower 48_vs_East,0.9532287014992139,0.9925835156557523,0.9754731771303164,-4.600121043547386
2016-06-24,Correlation Break,Total Lower 48_vs_Midwest,0.9457574239169858,0.9901685520699166,0.966213315603963,-3.707843019295601
2016-06-24,Correlation Break,Total Lower 48_vs_Non Salt,0.8865454675032672,0.98497525129767,0.950875871023915,-5.773112766519132
2016-06-24,Correlation Break,Midwest_vs_Non Salt,0.6891961339889918,0.9606375607546668,0.8623781559046485,-5.524996353885904
2016-06-24,Correlation Break,Midwest_vs_Mountain,0.5686698972537628,0.975501108742533,0.890450220706498,-9.566771632446708
2016-06-24,Correlation Break,Midwest_vs_Pacific,0.4214292998109942,0.8588350443267113,0.5179658898199297,-2.5664143483362025
2016-06-24,Correlation Break,East_vs_Non Salt,0.706426030176034,0.9630627405702378,0.8818957261186052,-6.323670080217959
2016-06-24,Correlation Break,Total Lower 48_vs_South Central,0.7932957679338513,0.9570230909540729,0.8782880814241395,-4.158945912313019
2016-06-24,Correlation Break,East_vs_Mountain,0.5902931851828875,0.9729544693540679,0.8947184215643995,-9.782224306624888
2016-06-24,Correlation Break,Total Lower 48_vs_Mountain,0.7883509545151418,0.9722778270644309,0.904531021931327,-5.429831626389561
2016-07-01,Correlation Break,Midwest_vs_Pacific,0.3598371013516258,0.857442032401502,0.5135557046400712,-2.894008228178742
2016-07-01,Correlation Break,Total Lower 48_vs_Mountain,0.7957633273230409,0.9716920726932547,0.9009396159821289,-4.973078068186682
2016-07-01,Correlation Break,Midwest_vs_Mountain,0.541506819743113,0.9742054679416134,0.8776706487919805,-8.964613017564163
2016-07-01,Correlation Break,Total Lower 48_vs_Midwest,0.9276421382314595,0.9900271153560537,0.9655905564137282,-5.1058724979923245
2016-07-01,Correlation Break,East_vs_Non Salt,0.6602383207866249,0.962245426205925,0.8761870302075794,-7.018655226274624
2016-07-01,Correlation Break,Total Lower 48_vs_Non Salt,0.8776528217701414,0.9846617806486434,0.9488501594203188,-5.9762141566417135
2016-07-01,Correlation Break,Midwest_vs_Non Salt,0.6361963937417265,0.9597730976121008,0.8569982528453949,-6.2968074455354905
2016-07-01,Correlation Break,Total Lower 48_vs_East,0.9389006391154515,0.992458181852706,0.9748071679632432,-6.068494770062683
2016-07-01,Correlation Break,East_vs_South Central,0.5114117932856144,0.9208171882374165,0.7716375983112018,-5.488758819544911
2016-07-01,Correlation Break,Midwest_vs_South Central,0.4858476100060971,0.9171917349025128,0.76285074130736,-5.589495244897302
2016-07-01,Correlation Break,Total Lower 48_vs_South Central,0.7738882980004137,0.9565016663584671,0.8757496894034204,-4.522820994455931
2016-07-01,Correlation Break,East_vs_Mountain,0.5715695341192549,0.9717358028439685,0.8824796007280676,-8.966688235403293
2016-07-01,Correlation Break,East_vs_Pacific,0.38977899510913805,0.8833510379017383,0.5792722874955709,-3.246343535240925
2016-07-08,Correlation Break,Total Lower 48_vs_Mountain,0.8481515236485805,0.9711335687396986,0.8977646697358127,-3.35242989225188
2016-07-08,Correlation Break,East_vs_Non Salt,0.6505241080520167,0.9612866734903082,0.8688709718318296,-6.725319612606782
2016-07-08,Correlation Break,Total Lower 48_vs_South Central,0.7784906258055446,0.9559219413795527,0.8727139083106339,-4.264764086588775
2016-07-08,Correlation Break,East_vs_Mountain,0.6231422032550222,0.970465433736906,0.8705918460433973,-6.95525691032041
2016-07-08,Correlation Break,Midwest_vs_Mountain,0.5926350199890817,0.972831821439396,0.8648188916850066,-7.039838699215805
2016-07-08,Correlation Break,Total Lower 48_vs_Non Salt,0.8864885469140174,0.9843220696680767,0.9465888431696188,-5.185537089337307
2016-07-08,Correlation Break,Midwest_vs_Non Salt,0.622192706520998,0.9587458699807664,0.8498487746624745,-6.181122875244153
2016-07-08,Correlation Break,Midwest_vs_Pacific,0.4013813533762483,0.8558623342076929,0.5079752093430607,-2.6128071339707644
2016-07-08,Correlation Break,Midwest_vs_South Central,0.4593220336870654,0.9158223884742701,0.7542429438023124,-5.650475599962634
2016-07-08,Correlation Break,East_vs_Pacific,0.4352508062449651,0.8817841425277935,0.5731372269837269,-2.8934897048668238
2016-07-08,Correlation Break,Total Lower 48_vs_Midwest,0.9131043343870374,0.9898290678096264,0.9644388247510881,-6.043639144824001
2016-07-08,Correlation Break,East_vs_South Central,0.4915780669390686,0.9195174885709029,0.7635941358988728,-5.4890997954868785
2016-07-08,Correlation Break,Total Lower 48_vs_East,0.9278042734851611,0.9922881579075082,0.9736604815544738,-6.923449087287017
2016-07-15,Correlation Break,Total Lower 48_vs_Non Salt,0.9053249842040667,0.9840124699125258,0.9447641153943167,-4.009721511863765
2016-07-15,Correlation Break,Midwest_vs_South Central,0.4874435822252151,0.9143777670983614,0.7450765109097585,-5.043485139856708
2016-07-15,Correlation Break,Total Lower 48_vs_East,0.9279193409982143,0.9920840949821212,0.9721210328396508,-6.428347868276135
2016-07-15,Correlation Break,East_vs_Mountain,0.719965051778975,0.9693663095898114,0.8622678824493694,-4.6574214854488485
2016-07-15,Correlation Break,Total Lower 48_vs_South Central,0.8000009563620628,0.9553604498745716,0.8699198163091351,-3.63666529681158
2016-07-15,Correlation Break,East_vs_Non Salt,0.6824206454197292,0.9603032476503136,0.8616320945789792,-5.632499339086244
2016-07-15,Correlation Break,Midwest_vs_Mountain,0.6903265784102985,0.9716286670044266,0.8556135928659575,-4.849405832527964
2016-07-15,Correlation Break,East_vs_Pacific,0.5457908813172418,0.8803710623496833,0.5681460695369351,-2.1431992232159356
2016-07-15,Correlation Break,Total Lower 48_vs_Midwest,0.9121293153959882,0.9895862680203145,0.9628069311124333,-5.784829765634023
2016-07-15,Correlation Break,Midwest_vs_Non Salt,0.6532762353841762,0.9576808283242481,0.8425517544711566,-5.288057703452077
2016-07-15,Correlation Break,East_vs_South Central,0.5214893044533461,0.9181632498948527,0.7552122169817296,-4.868627566822387
2016-07-22,Correlation Break,Midwest_vs_Mountain,0.7828373155932039,0.9707412787123317,0.8506771258568411,-3.1300593666002743
2016-07-22,Correlation Break,Midwest_vs_Non Salt,0.7145007128466838,0.9567205614695476,0.836795597656157,-4.039523397309842
2016-07-22,Correlation Break,East_vs_Mountain,0.8101212127387294,0.9685795548333104,0.8580415708652376,-2.8670387572899694
2016-07-22,Correlation Break,Total Lower 48_vs_Non Salt,0.9255781726805982,0.9837642444055591,0.9435935149189272,-2.896938764546167
2016-07-22,Correlation Break,Total Lower 48_vs_Midwest,0.925269302498837,0.9893419243211841,0.9612248841022787,-4.5575651863431865
2016-07-22,Correlation Break,Midwest_vs_South Central,0.5497115550748807,0.9130309715624839,0.7373261562160397,-4.135565844012094
2016-07-22,Correlation Break,Total Lower 48_vs_East,0.9396075033313399,0.9918816825089858,0.9706870208026086,-4.932768439697929
2016-07-22,Correlation Break,East_vs_Non Salt,0.7407619849859327,0.9594266463814474,0.8560847124923998,-4.2318670295116165
2016-07-22,Correlation Break,East_vs_South Central,0.5808554205392383,0.9169119125275293,0.7482272889102055,-3.9844353893294424
2016-07-22,Correlation Break,Total Lower 48_vs_South Central,0.8229110104462265,0.9548703568350999,0.8677981873351325,-3.031033845755337
2016-07-29,Correlation Break,Total Lower 48_vs_East,0.9507008111858278,0.9917172982977354,0.9697589557867643,-3.735845462052921
2016-07-29,Correlation Break,East_vs_Non Salt,0.7854396928135668,0.9587390216600777,0.8526857201626966,-3.268155284176426
2016-07-29,Correlation Break,Total Lower 48_vs_Midwest,0.9419858013158618,0.9891404380890384,0.9601626353758734,-3.254535013571173
2016-07-29,Correlation Break,Midwest_vs_Non Salt,0.7697332521804674,0.9559588638323687,0.8331801156077671,-3.033515398140971
2016-07-29,Correlation Break,Total Lower 48_vs_South Central,0.8343611891503587,0.9544553903370216,0.866269898722539,-2.723672544950466
2016-07-29,Correlation Break,Total Lower 48_vs_Non Salt,0.9383860081125149,0.9835812693372417,0.9429465131251623,-2.2244632643466793
2016-07-29,Correlation Break,East_vs_South Central,0.624262808856327,0.9158551311061824,0.7432709677620091,-3.3791318577516516
2016-07-29,Correlation Break,Midwest_vs_South Central,0.6048586549923686,0.9118884576741582,0.7317907523426063,-3.4095915005309068
2016-08-05,Correlation Break,Midwest_vs_South Central,0.6296869326413448,0.9109259818036823,0.7278543533633335,-3.072448216671378
2016-08-05,Correlation Break,Total Lower 48_vs_South Central,0.830184345306909,0.9540789194869067,0.865011114844239,-2.7820282463916572
2016-08-05,Correlation Break,East_vs_Non Salt,0.8174865200577416,0.9581957635759195,0.8505457801695311,-2.614199074922061
2016-08-05,Correlation Break,Midwest_vs_Non Salt,0.8075988950754239,0.9553750844854976,0.8310284914048629,-2.376843397940877
2016-08-05,Correlation Break,East_vs_South Central,0.6429583814242716,0.9149410485912925,0.7395620681933667,-3.101656384931721
2016-08-05,Correlation Break,Total Lower 48_vs_East,0.9604504903786208,0.9915887199682311,0.9691889905657876,-2.7802326564010604
2016-08-05,Correlation Break,Total Lower 48_vs_Midwest,0.9549432378310213,0.9889926179110661,0.9595825164116236,-2.3154887840621896
2016-08-12,Correlation Break,Midwest_vs_South Central,0.6429525803186427,0.91004710977505,0.7245778393140923,-2.880202513252805
2016-08-12,Correlation Break,East_vs_South Central,0.6505562425608794,0.9140911027563957,0.7363664575558547,-2.965653524283576
2016-08-12,Correlation Break,East_vs_Non Salt,0.8382977772289312,0.9577560471899252,0.8491297155663337,-2.199434854799975
2016-08-12,Correlation Break,Total Lower 48_vs_East,0.9685326583005306,0.9914914130007635,0.9688574812451213,-2.0287022995472066
2016-08-12,Correlation Break,Total Lower 48_vs_South Central,0.8187567563225626,0.9536917489425942,0.8636913124282407,-2.9985408481549256
2016-08-19,Correlation Break,East_vs_Non Salt,0.8427540616321565,0.9573839030467444,0.8481107192168396,-2.0980415761111395
2016-08-19,Correlation Break,Midwest_vs_South Central,0.627342929161062,0.9092150395898275,0.7216508653545407,-3.0056071376954487
2016-08-19,Correlation Break,East_vs_Salt,-0.09596271007430827,0.6701038377398578,0.04079774538641445,-2.434638905049445
2016-08-19,Correlation Break,East_vs_South Central,0.6262307592219364,0.9132701218835124,0.7334013602122089,-3.191653292038767
2016-08-19,Correlation Break,Total Lower 48_vs_Salt,0.1380600674709686,0.7340489938791603,0.15779739738374077,-2.0685024736861757
2016-08-19,Correlation Break,Midwest_vs_Salt,-0.09505127381454033,0.661255020742412,0.01669522369335419,-2.3467374106157273
2016-08-19,Correlation Break,Total Lower 48_vs_South Central,0.7911432874190628,0.953271390710133,0.8621579999971651,-3.558820542675625
2016-08-26,Correlation Break,East_vs_Salt,-0.25711513371099265,0.6677247490820498,0.03362492061277067,-2.917016662898684
2016-08-26,Correlation Break,East_vs_South Central,0.5905067790724005,0.9123786952913957,0.7299630104978765,-3.528993864571788
2016-08-26,Correlation Break,Midwest_vs_Salt,-0.25521629949859925,0.6589062434301234,0.009854124849535184,-2.816792417002865
2016-08-26,Correlation Break,Midwest_vs_South Central,0.5928169177745934,0.9083396603648934,0.7184509998186998,-3.323239436022497
2016-08-26,Correlation Break,Total Lower 48_vs_Salt,-0.042676313168353186,0.7321980965921784,0.15302291895162767,-2.675785978664425
2016-08-26,Correlation Break,Total Lower 48_vs_South Central,0.7515224300920265,0.9527678872837633,0.8600192142399866,-4.3395867690042405
2016-08-26,Correlation Break,South Central_vs_Non Salt,0.9273410032298844,0.9832113308953307,0.9390191182171334,-2.5285146083219474
2016-08-26,Correlation Break,Mountain_vs_Salt,-0.09489258884668487,0.6396440233513594,0.0008943792751791024,-2.2999202238629817
2016-09-02,Correlation Break,Midwest_vs_South Central,0.5229477489149226,0.9073628097686387,0.7145452865099925,-3.987345697186041
2016-09-02,Correlation Break,Mountain_vs_Salt,-0.2894288401624172,0.6373699161928515,-0.005604176204075717,-2.8828494563452116
2016-09-02,Correlation Break,Mountain_vs_South Central,0.6441739596372269,0.8953404691415321,0.693840962568602,-2.4929739409897635
2016-09-02,Correlation Break,East_vs_South Central,0.5246672502012516,0.9113821878108417,0.725761248416965,-4.166716738664961
2016-09-02,Correlation Break,South Central_vs_Non Salt,0.8990302391315923,0.9830383577446636,0.9384789270869007,-3.7706100537187086
2016-09-02,Correlation Break,Midwest_vs_Salt,-0.4294312166658169,0.6560761426780222,9.702679256040625e-05,-3.3095790187728347
2016-09-02,Correlation Break,East_vs_Non Salt,0.8424772639468102,0.9566892473266094,0.8463381323583317,-2.0699742528678815
2016-09-02,Correlation Break,Total Lower 48_vs_Non Salt,0.9346319623980176,0.9829648158373485,0.9414543958071425,-2.328709437493549
2016-09-02,Correlation Break,Total Lower 48_vs_South Central,0.6872900457376894,0.9521448363327053,0.8568707801725571,-5.559851260028564
2016-09-02,Correlation Break,Total Lower 48_vs_Salt,-0.23480915598307156,0.7297991046114957,0.14513013401771913,-3.2996731795598215
2016-09-02,Correlation Break,East_vs_Salt,-0.42697084548876413,0.6648614677111735,0.023436338805826185,-3.4043951943799047
2016-09-02,Correlation Break,Salt_vs_Non Salt,0.12031414853232432,0.7926483956348941,0.2586310021430479,-2.5180237771144265
